2003-12-08,0:07:42,28.0,33.247123,-111.705353
2003-12-08,0:07:43,28.0,33.247142,-111.70541
2003-12-08,0:07:43,28.0,33.247172,-111.705467
2003-12-08,0:07:44,27.0,33.247207,-111.705518
2003-12-08,0:07:45,28.0,33.24725,-111.705563
2003-12-08,0:07:46,28.0,33.2473,-111.705603
2003-12-08,0:07:47,29.0,33.24734,-111.705653
2003-12-08,0:07:47,30.0,33.247382,-111.705707
2003-12-08,0:07:48,29.0,33.24742,-111.705765
2003-12-08,0:07:49,28.0,33.247463,-111.705815
2003-12-08,0:07:50,27.0,33.247507,-111.705858
2003-12-08,0:07:51,28.0,33.24755,-111.705897
2003-12-08,0:07:51,29.0,33.247607,-111.705927
2003-12-08,0:07:52,29.0,33.247667,-111.705957
2003-12-08,0:07:53,30.0,33.247718,-111.705997
2003-12-08,0:07:54,30.0,33.24777,-111.70604
2003-12-08,0:07:55,31.0,33.247823,-111.706068
2003-12-08,0:07:55,31.0,33.247888,-111.706087
2003-12-08,0:07:56,33.0,33.247953,-111.706092
2003-12-08,0:07:57,34.0,33.248023,-111.706092
2003-12-08,0:07:58,34.0,33.248095,-111.706095
2003-12-08,0:07:59,34.0,33.248168,-111.706113
2003-12-08,0:07:59,33.0,33.248238,-111.706138
2003-12-08,0:08:00,33.0,33.248305,-111.706157
2003-12-08,0:08:01,33.0,33.248377,-111.706155
2003-12-08,0:08:02,34.0,33.248447,-111.706138
2003-12-08,0:08:03,35.0,33.248515,-111.706107
2003-12-08,0:08:03,37.0,33.248592,-111.706082
2003-12-08,0:08:04,37.0,33.248668,-111.70606
2003-12-08,0:08:05,37.0,33.248747,-111.706043
2003-12-08,0:08:06,38.0,33.24882,-111.706017
2003-12-08,0:08:07,39.0,33.248893,-111.705983
2003-12-08,0:08:07,40.0,33.248965,-111.705942
2003-12-08,0:08:08,41.0,33.249045,-111.705897
2003-12-08,0:08:09,42.0,33.249118,-111.705843
2003-12-08,0:08:10,43.0,33.249182,-111.705782
2003-12-08,0:08:23,52.0,33.249597,-111.704092
2003-12-08,0:08:27,50.0,33.249415,-111.703493
2003-12-08,0:08:27,46.0,33.249355,-111.703402
2003-12-08,0:08:28,45.0,33.249268,-111.703312
2003-12-08,0:08:29,47.0,33.249165,-111.703225
2003-12-08,0:08:30,46.0,33.249077,-111.703187
2003-12-08,0:08:31,43.0,33.248982,-111.703175
2003-12-08,0:08:33,36.0,33.248775,-111.703352
2003-12-08,0:08:34,33.0,33.248745,-111.703437
2003-12-08,0:08:35,31.0,33.24874,-111.703513
2003-12-08,0:08:36,28.0,33.248752,-111.70358
2003-12-08,0:08:37,27.0,33.248778,-111.70364
2003-12-08,0:08:37,27.0,33.24881,-111.70369
2003-12-08,0:08:38,27.0,33.248843,-111.703748
2003-12-08,0:08:39,27.0,33.248882,-111.703803
2003-12-08,0:08:40,28.0,33.248928,-111.703858
2003-12-08,0:08:41,28.0,33.248982,-111.703908
2003-12-08,0:08:41,29.0,33.249037,-111.70395
2003-12-08,0:08:42,29.0,33.249098,-111.703983
