  date,  time,  speed,  latitude, lat_direction,  longitude, lon_direction
2016-04-12,16:03:13,10.0,32.092462,N,34.973268,E
2016-04-12,16:03:14,12.0,32.092432,N,34.973312,E
2016-04-12,16:03:15,12.0,32.092417,N,34.973337,E
2016-04-12,16:03:16,5.0,32.092413,N,34.973344,E
2016-04-12,16:03:17,5.0,32.092411,N,34.973359,E
2016-04-12,16:03:18,9.0,32.092385,N,34.973403,E
2016-04-12,16:03:19,10.0,32.092362,N,34.973439,E
2016-04-12,16:03:20,12.0,32.092341,N,34.973461,E
2016-04-12,16:03:21,12.0,32.09232,N,34.973484,E
2016-04-12,16:03:22,12.0,32.092296,N,34.973517,E
2016-04-12,16:03:23,13.0,32.092251,N,34.973542,E
2016-04-12,16:03:24,12.0,32.092233,N,34.973566,E
2016-04-12,16:03:25,8.0,32.092215,N,34.973563,E
2016-04-12,16:03:26,10.0,32.092186,N,34.973588,E
2016-04-12,16:03:27,10.0,32.092158,N,34.973621,E
2016-04-12,16:03:28,12.0,32.092142,N,34.973664,E
2016-04-12,16:03:29,9.0,32.092131,N,34.973677,E
2016-04-12,16:03:30,11.0,32.092095,N,34.973707,E
2016-04-12,16:03:31,12.0,32.092062,N,34.973736,E
2016-04-12,16:03:32,11.0,32.092036,N,34.973762,E
2016-04-12,16:03:33,11.0,32.092023,N,34.97381,E
2016-04-12,16:03:34,12.0,32.092002,N,34.973848,E
2016-04-12,16:03:35,12.0,32.091982,N,34.973878,E
2016-04-12,16:03:36,13.0,32.091957,N,34.973911,E
2016-04-12,16:03:37,9.0,32.091945,N,34.973927,E
2016-04-12,16:03:38,9.0,32.091927,N,34.973947,E
2016-04-12,16:03:39,10.0,32.091894,N,34.973978,E
2016-04-12,16:03:40,12.0,32.091863,N,34.974013,E
2016-04-12,16:03:41,12.0,32.091831,N,34.974028,E
2016-04-12,16:03:42,12.0,32.091813,N,34.974069,E
2016-04-12,16:03:43,11.0,32.091804,N,34.974075,E
2016-04-12,16:03:44,12.0,32.09179,N,34.974122,E
2016-04-12,16:03:45,14.0,32.091736,N,34.974158,E
2016-04-12,16:03:46,12.0,32.091706,N,34.974179,E
2016-04-12,16:03:47,12.0,32.091682,N,34.974221,E
2016-04-12,16:03:48,10.0,32.09167,N,34.974229,E
2016-04-12,16:03:49,10.0,32.09164,N,34.974239,E
2016-04-12,16:03:50,12.0,32.091612,N,34.974273,E
2016-04-12,16:03:51,12.0,32.091607,N,34.974323,E
2016-04-12,16:03:52,10.0,32.091578,N,34.974345,E
2016-04-12,16:03:53,12.0,32.09156,N,34.974393,E
2016-04-12,16:03:54,13.0,32.09155,N,34.974434,E
2016-04-12,16:03:55,12.0,32.091551,N,34.974489,E
2016-04-12,16:03:56,13.0,32.091544,N,34.974535,E
2016-04-12,16:03:57,13.0,32.09153,N,34.974572,E
2016-04-12,16:03:58,11.0,32.091517,N,34.974601,E
2016-04-12,16:03:59,11.0,32.091517,N,34.974638,E
2016-04-12,16:04:00,11.0,32.091509,N,34.974685,E
2016-04-12,16:04:01,12.0,32.091501,N,34.974736,E
2016-04-12,16:04:02,13.0,32.091496,N,34.974786,E
2016-04-12,16:04:03,14.0,32.091503,N,34.974821,E
2016-04-12,16:04:04,12.0,32.091501,N,34.974865,E
2016-04-12,16:04:05,10.0,32.091489,N,34.974897,E
2016-04-12,16:04:06,10.0,32.091471,N,34.974929,E
2016-04-12,16:04:07,10.0,32.091462,N,34.974964,E
2016-04-12,16:04:08,7.0,32.091468,N,34.974986,E
2016-04-12,16:04:09,8.0,32.091451,N,34.975018,E
2016-04-12,16:04:10,9.0,32.091444,N,34.975048,E
2016-04-12,16:04:11,9.0,32.091448,N,34.975081,E
2016-04-12,16:04:12,12.0,32.091437,N,34.975141,E
2016-04-12,16:04:13,15.0,32.091436,N,34.975212,E
2016-04-12,16:04:14,13.0,32.091426,N,34.975247,E
2016-04-12,16:04:15,12.0,32.091424,N,34.975286,E
2016-04-12,16:04:16,11.0,32.091433,N,34.975342,E
2016-04-12,16:04:17,10.0,32.091452,N,34.975384,E
2016-04-12,16:04:18,10.0,32.091458,N,34.975409,E
2016-04-12,16:04:19,6.0,32.091479,N,34.975418,E
2016-04-12,16:04:20,6.0,32.091495,N,34.975446,E
2016-04-12,16:04:21,5.0,32.091483,N,34.975458,E
2016-04-12,16:04:22,6.0,32.0915,N,34.975479,E
2016-04-12,16:04:23,4.0,32.091474,N,34.97548,E
2016-04-12,16:04:24,3.0,32.091479,N,34.975492,E
2016-04-12,16:04:25,3.0,32.091471,N,34.975504,E
2016-04-12,16:04:26,3.0,32.091462,N,34.975507,E
2016-04-12,16:04:27,2.0,32.091449,N,34.975516,E
2016-04-12,16:04:28,0.0,32.091448,N,34.975518,E
2016-04-12,16:04:29,0.0,32.091459,N,34.975515,E
2016-04-12,16:04:30,0.0,32.091464,N,34.975505,E
