  date,  time,  speed,  latitude,  longitude
2016-04-12,15:45:29,6.0,32.105512,35.207288
2016-04-12,15:45:30,6.0,32.1055,35.207304
2016-04-12,15:45:31,6.0,32.105488,35.20732
2016-04-12,15:45:32,6.0,32.105473,35.207327
2016-04-12,15:45:33,6.0,32.105464,35.207338
2016-04-12,15:45:34,6.0,32.105456,35.207347
2016-04-12,15:45:35,6.0,32.105452,35.207356
2016-04-12,15:45:36,5.0,32.105447,35.207365
2016-04-12,15:45:37,5.0,32.105432,35.207381
2016-04-12,15:45:38,5.0,32.105425,35.207386
2016-04-12,15:45:39,5.0,32.105418,35.207386
2016-04-12,15:45:40,5.0,32.10541,35.207391
2016-04-12,15:45:41,5.0,32.105403,35.207401
2016-04-12,15:45:42,5.0,32.105398,35.207406
2016-04-12,15:45:43,5.0,32.105388,35.207414
2016-04-12,15:45:44,5.0,32.105377,35.207426
2016-04-12,15:45:45,5.0,32.105365,35.207436
2016-04-12,15:45:46,5.0,32.105352,35.207444
2016-04-12,15:45:47,5.0,32.105339,35.207454
2016-04-12,15:45:48,4.0,32.105329,35.207461
2016-04-12,15:45:49,5.0,32.105319,35.207469
2016-04-12,15:45:50,4.0,32.10531,35.207476
2016-04-12,15:45:51,4.0,32.105297,35.207486
2016-04-12,15:45:52,5.0,32.105283,35.207493
2016-04-12,15:45:53,5.0,32.105269,35.207497
2016-04-12,15:45:54,4.0,32.105257,35.207503
2016-04-12,15:45:55,5.0,32.105242,35.207515
2016-04-12,15:45:56,5.0,32.105225,35.207525
2016-04-12,15:45:57,5.0,32.105212,35.207534
2016-04-12,15:45:58,4.0,32.1052,35.207539
2016-04-12,15:45:59,4.0,32.105186,35.207545
2016-04-12,15:46:00,4.0,32.105175,35.207549
2016-04-12,15:46:01,4.0,32.105162,35.207553
2016-04-12,15:46:02,4.0,32.105152,35.207559
2016-04-12,15:46:03,4.0,32.105142,35.207569
2016-04-12,15:46:04,5.0,32.105133,35.207578
2016-04-12,15:46:05,4.0,32.105127,35.207583
2016-04-12,15:46:06,4.0,32.105117,35.207586
2016-04-12,15:46:07,4.0,32.1051,35.207588
2016-04-12,15:46:08,4.0,32.105087,35.20759
2016-04-12,15:46:09,4.0,32.105071,35.207594
2016-04-12,15:46:10,4.0,32.105058,35.207597
2016-04-12,15:46:11,4.0,32.105046,35.207601
2016-04-12,15:46:12,4.0,32.105032,35.207605
2016-04-12,15:46:13,4.0,32.10502,35.207609
2016-04-12,15:46:14,4.0,32.105009,35.207616
2016-04-12,15:46:15,4.0,32.105,35.207619
2016-04-12,15:46:16,4.0,32.104986,35.207624
2016-04-12,15:46:17,4.0,32.104972,35.207633
2016-04-12,15:46:18,4.0,32.104961,35.207646
2016-04-12,15:46:19,4.0,32.104954,35.207656
2016-04-12,15:46:20,4.0,32.104948,35.207667
2016-04-12,15:46:21,3.0,32.104943,35.207676
2016-04-12,15:46:22,0.0,32.104937,35.207683
2016-04-12,15:46:23,3.0,32.104931,35.207688
2016-04-12,15:46:24,3.0,32.104915,35.207696
2016-04-12,15:46:25,3.0,32.104901,35.207706
2016-04-12,15:46:26,3.0,32.104889,35.207719
2016-04-12,15:46:27,4.0,32.10488,35.20773
2016-04-12,15:46:28,4.0,32.104874,35.207744
2016-04-12,15:46:29,4.0,32.10487,35.207754
2016-04-12,15:46:30,4.0,32.104864,35.20777
2016-04-12,15:46:31,4.0,32.104862,35.207781
2016-04-12,15:46:32,4.0,32.104859,35.207797
2016-04-12,15:46:33,0.0,32.104856,35.20781
2016-04-12,15:46:34,4.0,32.104855,35.207822
2016-04-12,15:46:35,0.0,32.104852,35.207831
2016-04-12,15:46:36,0.0,32.10485,35.207832
2016-04-12,15:46:37,4.0,32.104839,35.20784
2016-04-12,15:46:38,4.0,32.104829,35.207848
2016-04-12,15:46:39,4.0,32.104819,35.207853
2016-04-12,15:46:40,2.0,32.104811,35.207855
2016-04-12,15:46:41,2.0,32.104806,35.207859
2016-04-12,15:46:42,2.0,32.104797,35.207866
2016-04-12,15:46:43,2.0,32.104789,35.207873
2016-04-12,15:46:44,2.0,32.104783,35.207894
2016-04-12,15:46:45,2.0,32.104775,35.207918
2016-04-12,15:46:46,2.0,32.104768,35.207943
2016-04-12,15:46:47,3.0,32.104767,35.207975
2016-04-12,15:46:48,3.0,32.104766,35.208001
2016-04-12,15:46:49,3.0,32.104763,35.208023
2016-04-12,15:46:50,3.0,32.104764,35.208044
2016-04-12,15:46:51,3.0,32.104762,35.208064
2016-04-12,15:46:52,3.0,32.104763,35.208077
2016-04-12,15:46:53,3.0,32.104767,35.208097
2016-04-12,15:46:54,3.0,32.104773,35.208114
2016-04-12,15:46:55,0.0,32.104779,35.208128
2016-04-12,15:46:56,4.0,32.104789,35.208138
2016-04-12,15:46:57,4.0,32.104797,35.208149
2016-04-12,15:46:58,4.0,32.104803,35.208161
2016-04-12,15:46:59,4.0,32.104806,35.208172
2016-04-12,15:47:00,0.0,32.104808,35.208184
2016-04-12,15:47:01,4.0,32.104815,35.208196
2016-04-12,15:47:02,4.0,32.104819,35.208208
2016-04-12,15:47:03,4.0,32.104821,35.208219
2016-04-12,15:47:04,4.0,32.104823,35.208234
2016-04-12,15:47:05,4.0,32.104828,35.208245
2016-04-12,15:47:06,3.0,32.104834,35.208252
2016-04-12,15:47:07,3.0,32.104838,35.208262
2016-04-12,15:47:08,3.0,32.104842,35.208284
2016-04-12,15:47:09,3.0,32.104842,35.208311
2016-04-12,15:47:10,3.0,32.104849,35.208338
2016-04-12,15:47:11,4.0,32.104855,35.208354
2016-04-12,15:47:12,4.0,32.104861,35.208367
2016-04-12,15:47:13,4.0,32.104868,35.208379
2016-04-12,15:47:14,4.0,32.104872,35.208393
2016-04-12,15:47:15,4.0,32.104879,35.208407
2016-04-12,15:47:16,4.0,32.104886,35.20842
2016-04-12,15:47:17,4.0,32.104889,35.208432
2016-04-12,15:47:18,4.0,32.104896,35.208447
2016-04-12,15:47:19,4.0,32.104901,35.208459
2016-04-12,15:47:20,4.0,32.104906,35.208473
2016-04-12,15:47:21,4.0,32.104913,35.208487
